id,extroversion,neurotic,agreeable,conscientious,open,TimeSpent
851298,3.2,3.8,2.8,1.4,3.8,2.48
715478,2.8,3.2,2.8,3.2,3.2,2.69
615674,3.4,2.8,2.2,3.4,4.0,1.81
484467,3.6,3.8,2.6,4.2,4.4,2.39
544146,4.6,3.4,2.4,2.6,2.0,2.78
364676,2.2,2.6,2.8,3.6,4.2,2.84
643813,3.6,3.6,2.4,3.6,3.8,2.39
417852,2.4,3.8,3.4,3.0,3.6,3.27
970698,3.8,2.2,1.8,2.8,3.4,1.84
1012026,3.8,2.6,2.4,1.0,3.4,1.71
885809,1.4,2.6,2.0,1.4,4.2,1.0
162527,1.6,3.2,3.0,4.4,3.2,2.34
749339,3.2,3.6,3.0,2.6,2.4,1.84
223797,2.6,3.8,2.6,3.0,4.4,2.94
16879,2.2,3.2,1.8,1.6,4.2,1.9
889952,2.6,3.6,1.8,5.0,3.2,1.64
226919,3.0,3.8,1.8,4.0,3.6,3.16
86804,3.2,3.4,3.0,2.2,3.0,2.44
411114,4.0,3.2,2.0,4.6,3.8,2.14
583292,3.2,3.2,2.8,2.8,3.0,0.47
932760,2.0,3.8,2.8,4.4,4.2,1.91
630726,3.0,3.6,3.6,2.8,4.0,2.91
724449,2.6,4.0,3.0,3.8,3.0,1.78
611261,2.6,3.2,2.0,3.4,4.0,2.9
437923,4.0,3.2,3.0,2.6,3.6,1.37
265334,1.2,3.2,2.0,2.0,3.8,1.82
615516,4.0,3.2,2.4,3.4,3.6,2.09
200895,3.8,3.4,3.0,4.0,3.0,1.53
464884,1.6,3.2,2.8,1.6,2.0,0.75
883454,4.2,3.2,1.8,4.4,4.2,1.72
262571,3.0,4.4,2.6,2.6,3.8,1.82
183946,1.0,3.6,4.0,3.0,3.4,1.39
109993,2.6,3.6,1.8,4.6,4.2,1.77
279824,2.4,2.6,3.2,3.4,3.8,1.06
887901,2.4,3.0,2.0,3.8,2.6,1.15
454800,2.2,3.2,2.0,4.6,4.0,1.81
872286,1.8,3.2,3.0,2.8,3.4,3.03
557038,1.8,2.8,3.2,3.2,4.0,2.15
778272,2.4,3.4,2.0,4.0,4.4,2.13
122685,3.4,3.0,3.0,5.0,4.2,2.18
420858,4.2,3.2,2.8,3.2,3.0,2.68
388334,1.2,3.2,1.8,1.8,3.6,2.46
793285,1.0,3.2,3.2,3.2,4.2,3.22
642229,1.6,3.8,2.4,4.4,3.6,1.88
105882,3.6,2.6,2.4,4.6,3.4,2.21
556897,1.4,3.2,2.0,2.4,4.0,1.27
91223,3.0,3.8,2.4,2.6,3.8,1.17
1009757,2.2,3.0,2.4,2.2,3.2,1.37
451573,1.2,2.0,2.6,3.6,4.6,3.45
335170,3.4,3.8,2.6,2.4,3.6,1.08
952985,2.4,2.8,2.8,3.4,4.2,1.09
898034,2.4,2.6,2.8,1.0,3.0,2.38
301071,2.2,3.8,2.4,3.2,3.6,3.22
655345,3.0,3.0,2.8,3.4,2.8,1.58
199030,3.0,3.4,2.6,2.4,3.2,1.25
848717,3.8,3.4,3.0,3.0,4.2,1.56
876921,1.0,3.6,2.6,2.6,4.4,1.57
477752,2.0,2.2,2.2,3.2,4.2,2.8
1008529,1.0,3.8,2.6,4.6,3.4,1.56
918059,2.6,3.4,2.4,3.6,3.0,1.49
765127,2.8,2.6,2.4,4.2,3.4,1.51
777359,4.6,3.6,2.2,3.0,4.6,2.09
899262,4.4,3.2,2.6,4.6,3.0,1.71
706459,2.2,3.0,2.4,4.0,3.2,1.35
52005,3.6,3.2,3.0,3.8,3.8,2.5
411750,3.2,3.4,2.0,4.2,4.0,3.58
674118,2.2,3.6,1.8,2.0,4.0,1.95
450933,2.6,2.4,2.2,2.2,4.2,2.38
738715,3.4,3.6,2.8,3.8,3.4,4.44
569032,1.8,3.4,2.8,4.0,3.8,1.85
505766,2.6,4.0,2.2,4.0,4.4,2.26
712407,4.6,2.8,3.0,2.0,4.2,1.44
140981,1.0,3.4,4.0,3.2,2.0,1.06
380470,3.8,2.0,2.2,1.8,4.6,1.69
404701,3.6,3.4,2.2,3.0,4.2,1.33
543527,3.6,3.6,3.4,3.0,2.2,2.42
414884,2.4,3.4,1.6,4.0,4.4,2.47
830759,1.2,4.0,2.8,4.2,3.4,2.18
457547,4.4,3.8,2.8,3.4,4.0,2.38
14246,1.0,3.4,3.8,4.0,3.4,1.52
879854,1.4,3.6,2.0,4.4,4.0,1.8
397699,4.2,3.6,3.8,4.4,3.2,2.89
525636,3.0,3.4,2.2,3.6,3.2,3.52
799336,1.8,2.6,2.0,2.2,4.0,1.44
733939,4.0,3.4,2.0,3.4,4.2,1.35
512128,2.2,2.4,2.6,3.2,4.4,1.99
936493,1.8,2.8,1.8,3.8,4.2,1.31
540790,3.0,3.6,2.6,3.0,4.6,1.74
659720,2.8,3.6,2.4,3.8,3.4,1.46
710666,2.4,2.4,2.2,2.6,3.8,1.41
492867,2.2,3.0,3.4,3.0,3.0,2.45
399013,3.8,3.8,2.0,3.6,4.0,1.76
175947,3.4,3.6,2.8,2.6,3.0,2.72
644613,3.8,2.8,2.8,3.2,3.8,1.7
192916,4.2,3.2,2.4,2.0,4.0,1.84
265011,4.2,3.0,2.4,4.0,3.8,2.51
191087,2.4,3.2,2.4,3.0,4.0,4.29
162026,2.4,3.8,2.8,4.4,3.0,1.76
302178,4.0,3.4,2.2,4.0,3.8,3.12
768063,1.4,2.8,3.6,2.8,3.8,1.47
916738,3.8,3.2,1.8,3.6,3.4,2.37
455759,2.0,3.8,1.8,4.6,2.8,2.09
320565,1.4,3.0,2.8,2.4,3.0,1.96
597262,4.2,4.0,1.8,2.8,4.0,2.18
282687,3.0,2.6,2.8,3.2,4.0,2.14
977560,2.6,2.8,3.0,1.8,3.6,1.94
692052,2.4,3.4,2.4,3.0,4.0,1.61
999150,2.2,2.8,2.8,1.4,4.4,1.82
929759,2.0,3.4,2.4,2.4,4.0,2.55
696205,3.2,3.4,2.0,3.0,4.4,1.08
581557,3.0,3.0,2.6,3.0,4.0,1.14
203273,3.6,3.6,2.8,2.6,3.0,3.48
81242,2.4,2.8,2.4,3.2,3.2,1.8
964494,2.8,2.6,3.4,2.2,4.0,1.56
425597,4.0,2.8,2.8,4.0,3.8,1.98
921525,2.6,3.6,3.2,3.0,2.8,2.3
54527,2.4,3.6,3.2,2.8,3.8,2.17
524010,3.4,3.8,3.0,4.6,3.2,3.26
60519,4.4,3.2,2.6,2.2,4.2,1.02
434875,2.0,4.0,2.0,3.4,3.2,4.95
895675,3.4,2.8,2.2,3.0,4.2,1.58
469772,1.6,3.8,2.8,3.8,3.8,1.7
104573,2.4,3.0,2.2,2.2,3.8,1.17
863220,1.2,4.0,2.6,5.0,4.2,1.25
295351,2.0,3.0,2.0,3.4,4.2,1.87
480428,3.2,3.0,2.0,2.2,4.0,2.46
361679,3.6,3.2,3.4,2.0,4.0,1.84
126819,3.2,2.8,3.0,3.2,4.2,1.44
94235,3.4,3.4,2.2,2.0,3.8,3.22
937303,1.4,3.2,3.0,3.2,3.2,3.85
105238,3.8,3.4,2.6,4.8,3.0,2.75
579904,4.0,2.8,3.4,4.2,4.2,2.02
493980,3.4,2.6,1.8,3.8,2.8,2.07
866412,2.4,2.4,2.6,2.8,3.8,2.29
863876,2.4,2.4,2.8,1.6,4.2,2.78
638733,4.2,3.2,2.2,2.4,3.8,1.64
770384,4.6,3.0,1.8,1.8,4.2,1.52
214268,1.8,2.8,2.8,3.4,3.0,1.71
750362,2.8,3.0,2.6,2.6,3.8,1.08
741240,4.0,3.4,1.8,2.4,3.8,1.15
274900,3.6,3.4,2.2,3.2,3.4,1.67
811456,1.0,4.4,4.2,3.2,1.8,1.19
348813,2.6,2.8,3.4,4.4,2.8,3.34
980511,2.8,3.8,2.0,3.4,3.6,1.34
640746,3.0,3.8,3.2,3.2,3.8,1.74
560068,1.6,3.2,2.6,2.8,3.6,1.49
618376,2.2,3.0,2.6,3.2,4.2,1.32
922253,4.6,4.0,2.4,3.4,4.4,1.97
330814,4.0,4.0,1.8,2.4,3.4,1.82
598177,3.0,2.4,2.0,2.2,4.2,1.7
742623,3.2,3.4,2.0,3.2,4.0,1.65
507635,4.8,3.4,2.4,4.8,4.4,1.87
564943,3.4,3.8,2.6,2.4,3.6,2.23
838346,1.4,3.2,2.4,3.2,3.0,1.8
810565,3.0,3.0,3.0,2.8,3.8,2.92
898889,3.2,3.6,1.8,3.8,4.4,1.83
62295,4.0,3.4,1.8,4.4,3.6,2.01
596491,4.0,3.2,1.8,3.4,3.6,1.9
427688,2.4,3.6,2.0,2.8,3.6,1.33
420772,3.4,3.4,2.6,3.8,4.0,4.74
501905,2.6,2.8,3.4,2.6,3.4,2.36
951403,2.2,2.8,3.4,1.6,4.2,1.07
585593,1.8,2.4,2.4,2.2,2.6,1.84
57609,3.6,3.6,2.0,2.6,4.2,1.23
747479,2.4,3.2,2.4,3.2,3.8,0.94
255770,2.6,4.0,2.2,3.8,3.8,1.2
60668,1.8,3.6,2.8,1.8,4.2,1.81
183965,2.8,4.2,5.0,4.2,4.0,1.99
898139,1.0,2.4,3.4,1.0,3.6,1.16
797766,2.6,3.0,1.8,3.0,4.2,1.46
41514,3.4,2.8,3.0,3.0,3.6,2.29
333489,1.2,2.8,2.4,3.0,3.6,1.41
669225,3.6,3.2,2.8,3.0,3.6,1.44
175288,3.6,3.2,3.4,3.6,3.4,0.97
683569,3.6,3.4,3.0,2.6,3.8,0.84
878943,2.2,3.0,2.6,2.8,3.6,1.6
292739,3.4,3.2,3.0,2.8,3.0,4.44
335965,2.0,3.4,3.0,3.4,3.6,2.75
895349,4.2,2.8,3.0,3.0,3.8,4.59
554221,1.4,3.8,3.0,2.2,3.6,1.37
512287,4.0,3.4,2.0,3.6,3.8,1.16
961599,3.2,3.4,3.4,1.6,2.8,2.51
183029,2.0,3.0,1.8,3.4,3.6,1.35
367601,3.6,3.6,2.6,2.0,3.2,3.33
961693,2.2,3.2,2.8,2.4,3.0,1.7
550565,4.6,3.4,2.4,3.8,4.0,1.8
409288,1.0,3.0,3.6,4.2,2.8,1.98
46172,2.8,2.4,2.8,2.0,4.4,0.99
927038,3.0,3.0,3.2,2.8,3.8,1.88
957132,4.4,3.2,2.0,2.2,3.8,2.48
708309,3.8,2.8,1.8,2.0,4.0,1.27
58872,2.4,3.6,2.2,4.4,3.8,2.38
559203,2.8,3.2,2.6,2.2,4.2,1.08
407769,4.0,3.6,2.0,3.2,4.2,1.1
487046,2.4,3.2,2.6,2.4,4.2,1.58
958273,4.4,2.8,2.4,1.6,4.6,2.44
198138,4.0,3.4,2.0,2.2,4.0,1.57
125130,4.6,2.6,2.0,2.2,3.2,1.56
657778,3.8,3.2,2.2,3.2,4.4,1.6
593753,2.4,3.0,2.8,3.2,3.6,2.01
233292,1.4,3.2,2.0,4.2,4.0,4.7
311506,3.0,3.4,2.6,2.4,4.0,2.11
871031,2.4,3.0,2.6,2.8,3.8,1.44
890256,3.6,3.4,2.0,4.0,3.4,3.34
319923,4.0,3.0,2.0,2.6,2.8,2.13
373394,3.2,3.2,2.0,2.0,3.8,1.75
170641,1.6,2.8,2.2,3.6,3.0,2.81
239768,3.2,3.4,2.4,4.8,4.2,1.87
355423,4.2,3.4,2.8,3.2,3.8,1.88
874018,2.6,3.2,2.6,3.8,3.6,2.03
758169,4.2,3.4,3.4,2.2,4.2,1.48
961713,2.0,3.8,2.6,2.0,3.6,2.05
770658,2.6,2.6,2.8,3.8,4.2,1.44
345959,1.8,3.8,2.8,3.4,3.2,1.34
694843,1.8,3.2,2.6,3.4,3.8,1.68
538703,4.0,3.0,3.4,2.4,3.2,2.27
969853,5.0,4.2,2.6,4.6,4.2,2.37
791220,2.8,3.0,2.2,4.0,3.2,1.76
271416,3.0,3.6,1.8,3.0,4.0,1.75
136880,2.4,3.6,2.8,5.0,4.0,1.48
676472,1.0,4.0,1.8,2.6,4.0,1.67
483278,3.4,4.2,2.4,4.0,3.8,4.29
668061,1.8,3.4,2.6,3.2,3.6,2.07
353498,4.2,3.8,2.0,1.8,4.6,2.28
809600,3.0,3.2,2.2,4.2,4.2,1.14
588400,1.0,2.6,3.4,2.4,2.4,1.83
925982,3.8,3.4,4.2,3.8,4.2,3.67
198340,3.4,2.6,4.2,2.6,1.8,0.52
417867,4.0,3.2,2.4,3.0,4.4,3.17
214276,2.8,2.8,3.2,3.4,3.4,3.8
240332,3.6,3.4,2.6,2.6,4.0,2.61
94155,3.6,2.8,3.2,2.6,3.8,2.23
887748,3.0,3.6,3.4,3.8,3.4,1.94
656969,2.2,3.6,2.2,4.4,4.2,1.6
173921,3.2,3.4,2.2,3.6,3.6,1.56
776334,2.0,3.6,2.0,3.4,4.0,1.42
585761,1.8,3.8,2.8,4.0,4.0,1.13
208921,4.4,3.4,3.4,3.0,3.8,2.14
497158,2.2,3.8,3.4,4.6,3.8,3.84
587839,1.4,3.2,2.6,3.8,4.2,1.52
893943,3.0,3.6,2.6,4.4,3.8,2.44
89937,2.8,3.4,1.8,4.6,3.8,1.29
774358,3.2,3.6,3.0,2.0,4.2,1.76
578415,2.4,3.0,2.8,2.4,3.2,1.66
461874,1.4,2.8,2.6,4.6,4.0,1.58
792306,4.2,3.4,2.0,2.4,4.2,1.27
357782,3.6,3.2,2.8,3.4,2.8,4.06
95712,2.0,2.6,2.6,3.2,2.8,1.43
147943,2.0,3.0,2.6,2.4,3.4,2.01
560600,1.8,3.4,3.0,1.4,4.0,1.94
735109,3.6,2.8,2.8,2.8,3.0,1.76
1012140,1.0,2.6,3.2,1.4,3.6,1.03
801541,3.2,3.0,2.4,2.6,4.6,1.01
436979,3.2,3.2,2.6,3.2,3.8,2.17
666328,1.6,4.0,2.0,4.6,4.4,1.14
800721,3.2,4.6,2.8,4.6,4.4,3.28
931355,1.2,2.8,3.0,1.0,4.0,1.64
497769,2.8,3.2,3.8,3.4,3.4,2.24
17993,2.6,3.4,3.2,3.4,4.0,1.39
60347,2.6,3.6,2.2,3.0,3.2,0.92
514221,2.0,3.6,2.2,3.0,3.8,1.71
64103,4.8,3.2,3.0,5.0,4.2,1.47
482353,3.0,3.6,3.0,3.0,2.8,2.62
276936,1.6,2.8,1.8,2.4,4.4,2.35
613276,1.8,4.0,3.4,3.6,3.2,1.4
166680,2.0,2.4,1.8,1.6,2.4,2.24
608140,2.6,3.2,2.8,3.0,3.0,2.57
577956,4.2,3.6,3.0,2.8,4.8,1.84
238430,3.2,4.0,2.2,4.8,4.4,2.06
637067,3.4,3.4,2.2,3.2,4.4,1.44
682274,4.2,2.8,2.8,1.8,4.0,2.45
838288,1.2,3.8,2.6,3.6,4.6,2.27
668411,3.4,3.4,2.2,4.8,4.2,0.94
883973,2.2,3.6,2.6,2.4,3.6,1.92
358154,4.0,3.4,1.8,3.2,4.2,1.53
212591,2.4,3.0,2.6,2.0,3.0,2.22
966543,3.8,3.4,1.8,3.0,4.4,1.97
322937,4.8,3.2,2.8,3.0,3.0,0.78
892612,1.2,2.4,1.8,3.0,3.6,1.52
708824,1.0,4.2,1.8,3.4,3.8,2.22
486858,2.4,2.6,1.8,3.0,3.8,2.23
584687,3.6,3.6,1.4,4.8,3.6,1.11
227004,2.2,2.8,3.0,1.8,3.2,1.78
1003649,4.2,2.0,2.8,1.8,4.0,2.15
204838,4.4,3.2,3.0,3.6,3.6,3.18
601727,2.0,3.6,2.2,3.4,3.2,1.94
869299,1.0,2.8,2.2,2.0,4.4,2.02
974256,1.8,3.0,2.6,5.0,3.4,1.35
79448,2.6,3.0,3.2,3.2,3.6,3.45
588925,4.6,2.8,2.0,2.2,3.4,2.2
214458,1.6,3.6,3.4,4.0,2.8,1.93
544321,1.2,2.8,2.8,1.2,3.4,1.94
751338,3.2,3.6,2.4,3.4,3.8,1.51
882133,2.8,3.6,2.4,1.4,4.0,3.55
666081,2.8,3.4,2.6,3.6,3.0,1.72
236895,3.4,2.6,4.2,2.6,1.8,1.78
453094,1.2,3.4,2.4,4.6,2.8,1.02
210497,1.6,2.6,2.2,2.4,3.0,1.27
244373,1.4,2.4,2.6,2.6,4.2,2.38
1002767,2.6,3.0,4.2,2.8,4.0,2.44
921738,3.4,2.8,2.0,3.2,4.2,1.76
893077,2.2,3.4,2.0,1.6,3.0,1.43
333908,2.8,2.6,2.2,1.4,3.6,2.04
633552,1.6,3.4,1.8,2.8,3.8,2.31
965487,4.6,3.2,2.6,4.2,4.0,4.34
884856,1.6,3.4,2.2,4.2,2.2,3.3
899565,2.6,3.6,2.0,4.4,4.2,1.55
595242,2.6,3.2,2.8,3.0,3.6,2.02
118509,1.4,2.8,4.0,1.2,3.8,2.45
66559,2.4,3.8,3.0,3.2,3.8,1.43
17525,3.0,3.2,2.6,3.8,3.6,3.01
862981,1.4,2.8,2.4,3.4,2.8,1.95
372555,1.4,2.8,3.6,1.6,3.6,1.95
79824,3.6,3.2,1.8,1.8,2.8,1.59
739186,3.8,3.4,1.8,3.4,4.0,1.52
230020,3.0,3.2,2.6,3.0,3.4,2.2
359220,3.6,3.4,1.8,3.2,3.8,1.92
712953,3.6,3.0,2.0,2.6,4.4,1.76
828380,3.2,3.6,3.0,3.8,3.4,2.29
954116,2.4,2.8,2.2,2.8,3.8,2.31
358608,2.0,3.2,1.8,2.2,4.2,1.3
834700,3.2,3.4,2.4,3.8,3.8,2.18
184949,2.4,3.4,3.4,3.2,3.4,3.45
172900,1.0,3.4,3.0,1.2,4.6,1.75
649789,3.4,3.2,3.8,1.8,3.0,2.91
46123,3.8,2.0,3.2,2.8,4.2,1.82
715884,2.4,3.8,2.0,3.6,4.4,1.94
547546,2.0,3.2,2.8,3.0,3.6,1.88
398564,2.0,2.8,2.4,3.4,3.2,3.08
20377,1.6,3.6,2.0,2.8,4.4,2.67
339986,1.4,3.0,2.0,4.0,3.6,0.99
619389,2.6,3.0,1.8,4.2,2.6,4.82
37723,2.4,3.4,2.2,4.2,2.8,2.48
805128,4.0,3.2,2.8,1.6,3.0,2.12
442627,2.4,3.6,2.8,3.6,3.4,1.8
345176,3.4,3.4,2.8,3.4,3.2,1.77
593796,2.8,3.0,2.6,3.2,4.0,1.34
857810,2.6,2.4,1.8,3.0,3.8,1.33
689144,3.6,3.4,2.4,3.0,4.4,1.63
858745,3.2,3.0,3.0,2.4,3.8,1.44
406728,4.8,3.8,3.0,2.8,3.0,2.42
462784,1.2,3.6,2.2,4.8,3.0,1.17
198610,2.8,3.8,2.0,3.4,3.2,3.85
5721,3.4,3.6,3.0,4.8,3.6,2.88
630426,4.0,2.4,3.8,1.8,3.4,4.09
613819,1.4,3.8,4.4,3.0,4.2,2.61
652924,2.4,3.0,3.0,4.8,4.4,1.97
844499,2.2,3.4,2.0,4.2,3.2,2.0
238715,2.6,3.2,1.8,2.6,2.8,1.83
955876,1.8,2.6,2.2,1.8,2.6,2.34
90763,2.2,3.6,2.6,3.4,3.6,2.33
937997,2.2,3.0,3.0,3.6,4.0,1.18
215569,1.2,3.8,3.0,3.6,3.6,2.41
1012162,2.6,3.6,2.4,3.0,3.8,1.49
81799,1.6,2.4,2.4,3.8,3.2,1.94
417825,1.2,3.2,1.8,2.2,3.2,2.23
956076,1.2,3.2,2.6,3.4,2.6,2.21
1010443,3.4,2.8,3.0,2.8,3.6,1.72
865257,3.0,3.6,2.6,4.6,4.2,1.76
65469,2.2,3.4,4.2,4.6,4.2,3.11
142037,3.0,3.6,2.6,4.4,3.6,1.57
953013,2.8,3.8,2.6,4.0,4.0,1.92
679831,2.8,3.0,3.0,3.0,3.6,1.87
812730,1.4,4.2,3.4,2.0,3.8,2.72
409832,2.4,3.2,2.6,2.0,4.2,1.44
440767,2.6,2.2,4.2,1.8,1.0,2.9
885490,4.4,3.0,2.0,2.8,3.4,1.99
619554,2.2,3.8,2.2,3.8,3.6,2.14
526515,4.6,2.8,1.8,2.6,3.8,1.62
782849,3.2,3.0,2.2,2.0,3.2,1.05
262476,3.6,3.4,2.0,3.6,3.4,1.58
529878,2.8,2.8,2.0,3.8,3.0,1.27
1003026,4.4,2.4,1.8,2.4,4.2,1.99
887567,2.8,3.6,2.0,4.4,4.2,1.46
628429,1.4,3.0,4.2,2.4,2.6,1.36
30843,1.6,3.4,3.6,3.0,4.0,2.94
881943,3.2,3.4,2.6,4.2,3.8,3.26
438795,3.8,3.4,2.2,4.4,3.6,3.66
913800,3.0,3.2,3.4,3.0,2.6,0.96
919830,2.4,3.6,1.8,3.8,4.2,2.82
656645,4.8,3.2,2.0,3.4,4.2,1.71
349928,2.0,2.8,3.0,3.0,3.6,2.11
195509,1.2,2.2,2.8,3.2,4.4,1.51
131075,2.0,2.8,2.4,3.6,2.8,1.69
511645,3.2,3.2,2.0,2.6,3.4,1.18
793237,3.0,3.0,1.8,2.4,2.8,2.26
442862,4.2,2.6,2.0,3.6,4.6,2.95
468756,4.2,2.2,2.8,2.2,4.2,1.95
610582,2.6,2.4,3.6,1.0,4.4,1.09
910812,5.0,3.4,2.0,2.8,2.0,1.27
573984,4.2,3.6,2.0,2.6,3.6,2.78
134017,1.4,3.6,2.8,2.0,3.6,1.2
916416,3.6,3.2,2.6,2.6,3.4,4.11
790878,2.4,3.0,2.0,3.2,3.6,1.36
305148,2.2,3.2,2.2,3.0,3.8,1.57
2734,2.2,3.8,3.0,2.0,3.6,1.8
953065,1.4,3.8,3.8,2.2,3.4,4.06
171716,3.2,4.2,2.2,4.6,4.4,1.29
31846,1.8,3.0,2.2,2.0,4.2,1.55
894101,1.4,3.0,3.0,3.8,3.8,2.0
212932,3.0,3.6,2.6,4.4,4.0,1.23
428769,2.2,3.6,2.2,4.0,3.4,1.87
22511,4.0,3.6,1.6,4.6,3.2,1.39
571578,1.6,2.8,2.6,2.8,3.0,1.73
164681,3.6,3.4,2.4,3.0,4.4,1.82
445247,1.8,3.6,3.2,3.8,3.2,0.99
527998,4.8,3.4,2.8,2.4,3.6,1.67
217718,1.8,3.2,3.2,1.8,4.4,1.16
668741,2.6,3.4,2.2,1.4,4.0,2.08
629097,2.0,2.8,2.2,4.2,3.8,1.12
522956,1.8,3.4,2.4,3.4,3.6,2.04
131881,1.6,3.0,2.6,2.6,3.6,1.19
509599,4.0,3.8,3.0,3.8,2.6,1.57
832461,2.4,3.2,2.2,2.8,4.2,1.18
145184,1.4,3.2,3.4,2.8,4.2,1.63
429995,1.2,3.4,3.8,3.6,3.6,0.97
275838,2.8,3.2,2.6,4.6,2.6,2.96
754120,3.2,4.4,2.4,1.4,3.0,2.64
530965,3.0,2.8,2.2,2.6,3.8,1.83
743279,2.4,3.6,1.8,4.2,3.8,1.78
782698,1.0,4.4,1.8,4.2,4.6,1.72
316828,2.0,2.6,2.6,3.2,3.4,5.02
266916,1.8,3.2,2.6,1.4,4.4,2.29
448410,3.6,3.2,1.8,4.0,3.8,2.27
33997,2.6,3.8,2.0,3.2,3.8,0.9
307867,3.8,3.0,2.8,4.4,4.4,1.09
680547,3.0,2.8,1.8,4.4,4.0,1.44
479933,2.6,3.2,1.8,3.8,4.4,2.12
302299,2.2,2.6,2.0,3.4,4.2,0.95
460422,1.6,2.4,2.0,1.6,4.2,1.73
64814,3.0,3.2,1.8,4.2,3.2,1.93
481870,1.6,3.2,1.8,3.8,4.0,1.72
512595,2.6,2.8,3.0,1.8,3.0,2.25
933589,2.6,4.2,2.6,4.2,2.4,2.11
786679,3.0,3.0,2.4,2.8,4.0,1.5
1014932,2.2,3.0,1.8,2.6,3.8,1.67
858925,5.0,3.6,1.6,4.6,4.4,1.27
824967,2.6,3.4,2.2,4.2,4.0,2.52
505848,3.4,3.2,1.6,5.0,4.4,2.03
829630,1.2,3.0,2.8,1.4,3.2,1.67
383790,4.0,3.6,2.6,3.2,3.8,1.28
947190,3.6,3.2,2.8,4.0,4.0,2.96
512251,2.2,3.8,3.0,3.0,3.0,1.63
507543,2.2,3.6,2.0,3.6,4.0,1.4
69479,2.6,3.4,3.2,3.6,3.8,3.8
143591,3.0,3.4,3.0,2.6,4.2,1.59
82634,2.8,3.2,2.2,2.0,4.2,1.64
756743,1.4,3.6,3.8,4.4,2.0,1.21
64376,1.2,3.6,2.8,2.6,3.6,1.33
495778,1.4,3.4,1.8,2.8,4.2,1.31
461104,3.2,2.8,2.8,4.0,4.8,1.12
463656,2.4,3.4,2.6,4.0,3.8,1.6
880647,3.4,3.0,1.8,3.4,4.6,3.1
772178,2.0,3.4,2.0,4.6,3.0,1.44
447532,2.6,3.6,3.4,2.6,4.4,3.19
459118,1.0,3.6,2.8,4.6,4.0,1.27
535556,4.2,3.0,2.0,4.4,4.8,2.89
655283,1.2,3.2,1.8,3.8,4.2,1.28
429849,2.2,3.2,2.6,2.2,3.8,1.39
360142,3.0,4.0,1.8,4.6,4.4,1.64
159878,4.2,3.4,2.6,3.2,4.4,1.78
303664,4.8,3.4,3.0,3.0,2.0,2.0
324700,1.4,3.4,3.6,1.8,4.0,1.31
919520,2.8,3.2,2.8,2.8,3.8,2.14
138683,2.8,3.0,3.8,3.2,3.6,1.37
718765,1.8,3.2,2.2,3.2,3.4,1.7
335489,4.2,3.6,2.2,3.8,4.0,1.55
81738,3.8,3.2,2.0,3.8,3.4,1.6
455415,1.8,3.6,1.4,4.6,4.2,1.21
555525,3.8,3.2,2.6,2.4,3.6,1.93
792901,4.2,3.6,1.8,3.8,4.2,1.88
962105,3.4,3.4,2.8,1.6,4.0,4.1
602517,1.2,3.4,2.2,4.6,4.0,1.21
407779,3.8,2.8,2.8,1.6,4.2,1.17
432250,3.8,2.4,2.0,1.6,4.4,1.91
714174,1.4,3.6,3.2,3.6,4.2,1.64
874462,4.2,4.2,1.8,4.4,4.0,0.84
974326,2.6,3.8,2.2,4.2,4.2,1.26
993318,4.6,3.2,2.6,2.6,4.2,1.02
378441,4.2,3.2,2.6,4.8,4.2,4.27
809153,2.6,4.0,2.8,3.2,3.8,1.18
681200,1.2,2.6,1.8,2.0,3.8,1.64
733747,1.8,2.6,2.2,3.2,3.8,2.66
539608,2.8,3.2,2.8,2.8,3.4,1.63
590340,3.6,3.8,2.0,2.6,3.4,2.36
550927,1.8,2.6,2.8,3.8,3.4,1.78
528484,2.0,3.8,3.6,3.6,4.2,2.08
398494,3.6,2.8,2.4,2.8,2.8,3.29
504466,2.2,3.8,2.2,3.2,3.6,2.16
221644,2.2,3.2,2.8,4.6,3.4,2.06
490682,3.0,3.2,2.2,3.2,3.6,1.95
791500,3.4,3.6,2.6,2.2,4.8,3.1
776813,4.6,3.6,4.0,4.4,4.2,1.45
778628,2.4,2.6,2.0,2.6,3.4,2.08
244870,3.2,2.6,2.0,3.6,4.2,1.15
563252,1.8,3.4,2.0,2.4,3.4,1.94
1008791,1.8,3.8,2.2,1.6,4.2,2.05
140603,3.4,2.4,2.4,4.0,4.0,3.64
153029,3.2,3.6,2.8,3.4,4.0,1.49
734790,3.0,3.8,2.8,2.6,3.2,1.93
136779,1.8,2.8,2.8,1.6,2.4,1.32
297883,1.2,3.4,3.0,2.6,3.2,2.35
917221,3.8,3.2,2.2,4.6,3.6,2.35
678786,4.4,2.8,1.8,3.8,3.8,1.93
472797,2.0,3.4,1.8,2.4,4.6,2.83
345927,3.6,3.4,2.4,5.0,4.2,2.99
508994,1.8,2.6,2.0,1.6,4.4,0.85
664719,2.8,3.0,3.0,2.4,3.0,1.48
695687,1.0,4.0,2.2,3.0,3.4,1.55
939262,3.2,4.0,1.8,3.0,3.2,3.17
172039,2.6,3.2,2.4,4.6,4.4,3.38
153430,2.6,2.4,2.2,3.2,4.2,1.56
463180,3.2,3.2,3.2,3.4,4.0,0.93
264778,2.0,3.2,2.6,4.0,2.6,1.77
461337,2.0,4.0,2.0,3.8,3.8,2.13
481360,3.4,2.6,2.4,2.6,3.4,1.04
